idMuni;ano;Mes;nomefonte;categoria;nomecategoria;origem;nomeorigem;especie;nomeespecie;rubrica;nomerubrica;alinea;nomealinea;subalinea;nomesubalinea;prevista;arrecadada
50027404.0;2012.0;7.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191312000.0;Multas e Juros Mora Divida Ativa do ITBI;191312000.0;Multas e Juros Mora Divida Ativa do ITBI;       5.000,00;           0,00;
50027404.0;2012.0;7.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191313000.0;Multas e Juros Mora Divida Ativa do ISS;191313000.0;Multas e Juros Mora Divida Ativa do ISS;     660.000,00;      18.736,11;
50027404.0;2012.0;7.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191398000.0;Multas e Juros Mora Div.Ativa Contrib. Melhoria;191398000.0;Multas e Juros Mora Div.Ativa Contrib. Melhoria;      45.000,00;       2.178,77;
50027404.0;2012.0;7.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191399000.0;Multas e Juros Mora Div.Ativa Outros Tributos;191399000.0;Multas e Juros Mora Div.Ativa Outros Tributos;     210.000,00;       5.078,10;
50027404.0;2012.0;7.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191900000.0;191919000.0;Multas de Arrendamentos;191919001.0;Multas de Arrendamentos do Soter;       5.000,00;         815,29;
50027404.0;2012.0;7.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191900000.0;191922000.0;Multas de Alienacao de Outros Bens Imoveis;191922001.0;Multas de Alienacao do Soter;       1.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111202000.0;Imposto s/ Prop. Predial e Territorial Urbana;111202010.0;Imposto s/ Prop. Territorial Urbana;  24.000.000,00;   1.302.809,17;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111202000.0;Imposto s/ Prop. Predial e Territorial Urbana;111202020.0;Imposto s/ Prop. Predial Urbana;  91.500.000,00;   4.527.009,24;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111204000.0;Imposto s/ Renda e Proventos de Qualquer Natureza;111204310.0;Imposto de Renda Retido nas Fontes s/ Rend. Trab.;  35.100.000,00;   4.243.938,27;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111204000.0;Imposto s/ Renda e Proventos de Qualquer Natureza;111204340.0;Imposto de Rende Retido nas Fontes s/ Outros Rend.;  11.500.000,00;      69.927,89;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111208000.0;"Imp.s/Transm. ""Inter Vivos"" Bens Imoveis";111208000.0;"Imp.s/Transm. ""Inter Vivos"" Bens Imoveis";  21.978.000,00;   2.201.792,66;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111300000.0;111305000.0;Imposto sobre Servicos de Qualquer Natureza;111305010.0;Imposto sobre Servicos de Qualquer Natureza; 124.200.000,00;  10.919.459,20;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112121000.0;Taxa de Controle e Fiscalizacao Ambiental;112121000.0;Taxa de Controle e Fiscalizacao Ambiental;     350.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112125000.0;Taxa Licenca p/Func. Est. Com., Ind. e Prest. Serv;112125000.0;Taxa Licenca p/Func. Est. Com., Ind. e Prest. Serv;   3.300.000,00;     104.234,69;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112126000.0;Taxa de Publicidade Comercial;112126000.0;Taxa de Publicidade Comercial;   2.150.000,00;      80.352,34;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112127000.0;Taxa de Apreensao e Deposito;112127000.0;Taxa de Apreensao e Deposito;      20.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112128000.0;Taxa Funcion. Estab. Horario Especial;112128000.0;Taxa Funcion. Estab. Horario Especial;     200.000,00;       1.329,12;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112129000.0;Taxa Licenca para Execucao de Obras;112129000.0;Taxa Licenca para Execucao de Obras;   3.000.000,00;     178.020,41;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112131000.0;Taxa Utilizacao Area de Dominio Publico;112131000.0;Taxa Utilizacao Area de Dominio Publico;     350.000,00;      47.876,75;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112136000.0;Taxa Apreensao, Dep. ou Liberacao de Animais;112136000.0;Taxa Apreensao, Dep. ou Liberacao de Animais;      30.000,00;         451,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112212000.0;Emolumentos e Custas Processuais Administrativas;112212001.0;Emolumentos e Custas do IPTU;   2.400.000,00;      17.657,67;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112212000.0;Emolumentos e Custas Processuais Administrativas;112212009.0;Outros Emulumentos e Custas Processuais Administr.;   1.600.000,00;     130.175,93;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112290000.0;Taxa de Limpeza Publica;112290000.0;Taxa de Limpeza Publica;   6.810.000,00;     273.351,99;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;113000000.0;Contribuicao de Melhoria;113000000.0;113004000.0;Contrib.Melhoria p/Pavim.e Obras Complementares;113004000.0;Contrib.Melhoria p/Pavim.e Obras Complementares;  11.250.000,00;     376.370,13;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;131000000.0;Receitas Imobiliarias;131100000.0;131199000.0;Outras Receitas de Alugueis;131199000.0;Outras Receitas de Alugueis;      60.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;131000000.0;Receitas Imobiliarias;131200000.0;131200000.0;Arrendamentos;131200001.0;Arrendamentos do Soter;      90.000,00;       5.017,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;132000000.0;Receitas de Valores Mobiliarios;132500000.0;132502000.0;Rendimentos Recursos Proprios;132502990.0;Remuneracao Outros Dep.Rec.nao Vinculados;   8.500.000,00;   1.160.486,27;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133100000.0;133101000.0;Receita de Concessoes e Permissoes - Serv. Transp.;133101050.0;Rec. Outorga Serv. Transp. Coletivo Local e Interm;   1.000.000,00;      83.335,30;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133100000.0;133101000.0;Receita de Concessoes e Permissoes - Serv. Transp.;133101991.0;Rec. Fiscalizacao/REgulacao do Terminal Rodoviario;      90.000,00;       7.987,69;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999001.0;Rec. Fiscalizacao/Regulacao Serv. de Agua e Esgoto;   2.100.000,00;     190.862,76;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999002.0;Concessao de Servicos Funerarios;      50.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999003.0;Outorga Onerosa do Direito de Construir;     800.000,00;     138.471,06;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA INDUSTRIAL;153000000.0;Receita da Industria de Construcao;153000000.0;153000000.0;Receita da Industria de Construcao;153000000.0;Receita da Industria de Construcao;           0,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160001000.0;Servicos Comerciais;160001020.0;Serv.Comerc.Livros,Periodicos,Mat.Escol.e Public.;       1.000,00;       2.265,88;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160013000.0;Servicos Administrativos;160013010.0;Servicos de Inscricao em Concursos Publicos;       5.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160013000.0;Servicos Administrativos;160013020.0;Servicos de Venda de Editais;      80.000,00;       3.100,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172101000.0;Participacao na Receita da Uniao;172101020.0;Cota-Parte do FPM;  91.500.000,00;   5.598.569,61;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172101000.0;Participacao na Receita da Uniao;172101050.0;Cota-Parte do ITR;   1.140.000,00;       4.498,17;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172136000.0;Transferencia Financeira - LC n. 87/96;172136000.0;Transferencia Financeira - LC n. 87/96;     900.000,00;      76.279,26;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172199000.0;Outras Transferencias da Uniao;172199002.0;Auxilio Financeiro para Fomento Exportacoes;   2.600.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172199000.0;Outras Transferencias da Uniao;172199009.0;Demais Transferencias da Uniao;   2.200.000,00;     157.821,92;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201010.0;Cota-Parte do ICMS; 207.000.000,00;  17.021.245,76;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201020.0;Cota-Parte do IPVA;  33.480.000,00;     997.783,13;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172201000.0;Participacao na Receita do Estado;172201040.0;Cota-Parte do IPI sobre Exportacao;   1.860.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172299000.0;Outras Transferencias do Estado;172299030.0;Transferencias do FUNDERSUL-Lei n.3140/2005;           0,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172200000.0;172299000.0;Outras Transferencias do Estado;172299990.0;Demais Transferencias do Estado;      50.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191138000.0;Multas e Juros de Mora do IPTU;191138000.0;Multas e Juros de Mora do IPTU;   1.860.000,00;     157.729,29;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191139000.0;Multas e Juros de Mora do ITBI;191139000.0;Multas e Juros de Mora do ITBI;       5.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191140000.0;Multas e Juros de Mora do ISS;191140000.0;Multas e Juros de Mora do ISS;     396.000,00;      67.959,83;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191198000.0;Multas e Juros das Contribuicoes de Melhoria;191198000.0;Multas e Juros das Contribuicoes de Melhoria;     280.000,00;      17.118,89;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191100000.0;191199000.0;Multas e Juros de Mora de Outros Tributos;191199000.0;Multas e Juros de Mora de Outros Tributos;     250.000,00;      24.152,40;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191311000.0;Multas e Juros Mora Divida Ativa do IPTU;191311000.0;Multas e Juros Mora Divida Ativa do IPTU;   1.560.000,00;     129.022,31;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191312000.0;Multas e Juros Mora Divida Ativa do ITBI;191312000.0;Multas e Juros Mora Divida Ativa do ITBI;       5.000,00;           0,00;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191313000.0;Multas e Juros Mora Divida Ativa do ISS;191313000.0;Multas e Juros Mora Divida Ativa do ISS;     660.000,00;      14.143,53;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191398000.0;Multas e Juros Mora Div.Ativa Contrib. Melhoria;191398000.0;Multas e Juros Mora Div.Ativa Contrib. Melhoria;      45.000,00;       1.993,65;
50027404.0;2012.0;8.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;OUTRAS RECEITAS CORRENTES;191000000.0;Multas e Juros de Mora;191300000.0;191399000.0;Multas e Juros Mora Div.Ativa Outros Tributos;191399000.0;Multas e Juros Mora Div.Ativa Outros Tributos;     210.000,00;       4.473,88;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111202000.0;Imposto s/ Prop. Predial e Territorial Urbana;111202010.0;Imposto s/ Prop. Territorial Urbana;  24.000.000,00;     981.885,98;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111202000.0;Imposto s/ Prop. Predial e Territorial Urbana;111202020.0;Imposto s/ Prop. Predial Urbana;  91.500.000,00;   3.828.358,97;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111204000.0;Imposto s/ Renda e Proventos de Qualquer Natureza;111204310.0;Imposto de Renda Retido nas Fontes s/ Rend. Trab.;  35.100.000,00;   3.562.881,71;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111204000.0;Imposto s/ Renda e Proventos de Qualquer Natureza;111204340.0;Imposto de Rende Retido nas Fontes s/ Outros Rend.;  11.500.000,00;      51.761,07;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111200000.0;111208000.0;"Imp.s/Transm. ""Inter Vivos"" Bens Imoveis";111208000.0;"Imp.s/Transm. ""Inter Vivos"" Bens Imoveis";  21.978.000,00;   1.475.979,61;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;111000000.0;Impostos;111300000.0;111305000.0;Imposto sobre Servicos de Qualquer Natureza;111305010.0;Imposto sobre Servicos de Qualquer Natureza; 124.200.000,00;  11.157.654,24;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112121000.0;Taxa de Controle e Fiscalizacao Ambiental;112121000.0;Taxa de Controle e Fiscalizacao Ambiental;     350.000,00;           0,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112125000.0;Taxa Licenca p/Func. Est. Com., Ind. e Prest. Serv;112125000.0;Taxa Licenca p/Func. Est. Com., Ind. e Prest. Serv;   3.300.000,00;      81.104,75;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112126000.0;Taxa de Publicidade Comercial;112126000.0;Taxa de Publicidade Comercial;   2.150.000,00;      61.219,55;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112127000.0;Taxa de Apreensao e Deposito;112127000.0;Taxa de Apreensao e Deposito;      20.000,00;           0,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112128000.0;Taxa Funcion. Estab. Horario Especial;112128000.0;Taxa Funcion. Estab. Horario Especial;     200.000,00;         606,11;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112129000.0;Taxa Licenca para Execucao de Obras;112129000.0;Taxa Licenca para Execucao de Obras;   3.000.000,00;     224.324,25;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112131000.0;Taxa Utilizacao Area de Dominio Publico;112131000.0;Taxa Utilizacao Area de Dominio Publico;     350.000,00;      10.633,24;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112100000.0;112136000.0;Taxa Apreensao, Dep. ou Liberacao de Animais;112136000.0;Taxa Apreensao, Dep. ou Liberacao de Animais;      30.000,00;         708,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112212000.0;Emolumentos e Custas Processuais Administrativas;112212001.0;Emolumentos e Custas do IPTU;   2.400.000,00;      12.153,51;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112212000.0;Emolumentos e Custas Processuais Administrativas;112212009.0;Outros Emulumentos e Custas Processuais Administr.;   1.600.000,00;     110.452,71;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;112000000.0;Taxas;112200000.0;112290000.0;Taxa de Limpeza Publica;112290000.0;Taxa de Limpeza Publica;   6.810.000,00;     258.879,73;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA TRIBUTARIA;113000000.0;Contribuicao de Melhoria;113000000.0;113004000.0;Contrib.Melhoria p/Pavim.e Obras Complementares;113004000.0;Contrib.Melhoria p/Pavim.e Obras Complementares;  11.250.000,00;     325.923,20;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;131000000.0;Receitas Imobiliarias;131100000.0;131199000.0;Outras Receitas de Alugueis;131199000.0;Outras Receitas de Alugueis;      60.000,00;           0,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;131000000.0;Receitas Imobiliarias;131200000.0;131200000.0;Arrendamentos;131200001.0;Arrendamentos do Soter;      90.000,00;       5.017,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;132000000.0;Receitas de Valores Mobiliarios;132500000.0;132502000.0;Rendimentos Recursos Proprios;132502990.0;Remuneracao Outros Dep.Rec.nao Vinculados;   8.500.000,00;   1.408.515,28;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133100000.0;133101000.0;Receita de Concessoes e Permissoes - Serv. Transp.;133101050.0;Rec. Outorga Serv. Transp. Coletivo Local e Interm;   1.000.000,00;      83.335,30;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133100000.0;133101000.0;Receita de Concessoes e Permissoes - Serv. Transp.;133101991.0;Rec. Fiscalizacao/REgulacao do Terminal Rodoviario;      90.000,00;       7.090,30;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999001.0;Rec. Fiscalizacao/Regulacao Serv. de Agua e Esgoto;   2.100.000,00;   4.951.238,89;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999002.0;Concessao de Servicos Funerarios;      50.000,00;           0,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITA PATRIMONIAL;133000000.0;Receita de Concessoes e Permissoes;133900000.0;133999000.0;Outras Receitas de Concessoes e Permissoes;133999003.0;Outorga Onerosa do Direito de Construir;     800.000,00;     115.700,27;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160001000.0;Servicos Comerciais;160001020.0;Serv.Comerc.Livros,Periodicos,Mat.Escol.e Public.;       1.000,00;       1.160,77;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160013000.0;Servicos Administrativos;160013010.0;Servicos de Inscricao em Concursos Publicos;       5.000,00;           0,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;RECEITAS DE SERVICOS;160000000.0;RECEITAS DE SERVICOS;160000000.0;160013000.0;Servicos Administrativos;160013020.0;Servicos de Venda de Editais;      80.000,00;         150,00;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172101000.0;Participacao na Receita da Uniao;172101020.0;Cota-Parte do FPM;  91.500.000,00;   4.898.666,20;
50027404.0;2012.0;9.0;APLICACAO DIRETA - PMCG;100000000.0;RECEITAS CORRENTES;None;TRANSFERENCIAS CORRENTES;172000000.0;Transferencias Intergovernamentais;172100000.0;172101000.0;Participacao na Receita da Uniao;172101050.0;Cota-Parte do ITR;   1.140.000,00;      47.510,87;
